MAE
64583.84712170714
CA3,CA5
0.5574144486692015,0.7460076045627376
ID,age,age_p,error
3014,1,[3.2922118],[2.2922118]
3015,3,[3.2303743],[0.23037434]
3016,2,[3.1157384],[1.1157384]
3017,1,[3.1000533],[2.1000533]
3018,2,[5.576455],[3.576455]
3019,1,[3.5839376],[2.5839376]
3020,1,[3.1643481],[2.1643481]
3021,1,[6.0550323],[5.0550323]
3022,2,[3.1720774],[1.1720774]
3023,2,[3.152242],[1.152242]
3024,1,[3.583203],[2.583203]
3025,1,[3.6685956],[2.6685956]
3026,2,[5.566851],[3.5668511]
3027,1,[3.2003431],[2.2003431]
3028,2,[3.235931],[1.2359309]
3029,2,[3.7946937],[1.7946937]
3030,1,[7.322575],[6.322575]
3031,1,[3.1371543],[2.1371543]
3032,1,[3.4426348],[2.4426348]
3033,2,[3.3361785],[1.3361785]
3034,2,[7.688425],[5.688425]
3035,3,[3.3625195],[0.3625195]
3036,3,[4.001888],[1.0018878]
3037,2,[3.231429],[1.2314291]
3038,5,[3.3398888],[1.6601112]
3039,2,[3.1261218],[1.1261218]
3040,2,[3.6193273],[1.6193273]
3041,1,[3.8503706],[2.8503706]
3042,2,[3.859227],[1.859227]
3043,3,[3.702118],[0.7021179]
3044,2,[3.4309804],[1.4309804]
3045,4,[3.230598],[0.769402]
3046,2,[3.482391],[1.4823911]
3047,1,[3.17079],[2.17079]
3048,2,[3.5528033],[1.5528033]
3049,1,[3.115594],[2.115594]
3050,2,[4.7689495],[2.7689495]
3051,3,[5.0000634],[2.0000634]
3052,2,[3.1787443],[1.1787443]
3053,2,[3.1728015],[1.1728015]
3054,2,[3.942737],[1.9427371]
3055,3,[6.413683],[3.413683]
3056,2,[3.5845873],[1.5845873]
3057,2,[3.1964374],[1.1964374]
3058,1,[3.1020238],[2.1020238]
3059,2,[3.3396657],[1.3396657]
3060,3,[3.1100042],[0.11000419]
3061,1,[3.1512122],[2.1512122]
3062,3,[3.4365847],[0.4365847]
3063,2,[3.1272962],[1.1272962]
3064,2,[3.1849172],[1.1849172]
3065,1,[3.341866],[2.341866]
3066,3,[3.4257565],[0.42575645]
3067,3,[3.1827521],[0.18275213]
3068,1,[3.1686502],[2.1686502]
3069,3,[3.1307611],[0.13076115]
3070,1,[15.845147],[14.845147]
3071,3,[7.036076],[4.036076]
3072,1,[4.0957737],[3.0957737]
3073,1,[3.2315047],[2.2315047]
3074,2,[3.171418],[1.171418]
3075,2,[3.73403],[1.73403]
3076,1,[3.2238855],[2.2238855]
3077,1,[3.337442],[2.337442]
3078,2,[4.0000653],[2.0000653]
3079,37,[37.52003],[0.520031]
3080,36,[32.744934],[3.255066]
3081,39,[39.121365],[0.12136459]
3082,41,[31.805374],[9.194626]
3083,36,[41.618263],[5.6182632]
3084,41,[39.631905],[1.3680954]
3085,42,[41.550697],[0.44930267]
3086,35,[34.909203],[0.09079742]
3087,39,[39.942368],[0.94236755]
3088,39,[36.281086],[2.718914]
3089,39,[36.47816],[2.5218391]
3090,35,[39.960148],[4.960148]
3091,39,[35.11586],[3.88414]
3092,40,[39.762962],[0.23703766]
3093,37,[36.43141],[0.56858826]
3094,35,[39.985493],[4.9854927]
3095,38,[38.72516],[0.7251587]
3096,39,[30.219353],[8.780647]
3097,42,[42.965065],[0.965065]
3098,39,[30.089151],[8.910849]
3099,39,[41.31898],[2.3189812]
3100,39,[40.953094],[1.9530945]
3101,39,[38.087666],[0.91233444]
3102,39,[45.187374],[6.187374]
3103,39,[33.978085],[5.0219154]
3104,39,[41.055897],[2.0558968]
3105,37,[36.967716],[0.03228378]
3106,35,[30.744698],[4.2553024]
3107,40,[33.4899],[6.5101013]
3108,36,[36.7175],[0.7174988]
3109,37,[30.864676],[6.1353245]
3110,36,[29.845476],[6.154524]
3111,43,[38.36982],[4.6301804]
3112,42,[55.638954],[13.638954]
3113,38,[42.469124],[4.469124]
3114,38,[37.973232],[0.02676773]
3115,40,[38.4443],[1.5556984]
3116,39,[44.921646],[5.921646]
3117,35,[27.786932],[7.213068]
3118,38,[32.313026],[5.6869736]
3119,41,[49.21441],[8.214409]
3120,37,[33.298683],[3.7013168]
3121,36,[32.202435],[3.7975655]
3122,39,[33.34241],[5.657589]
3123,38,[34.65757],[3.34243]
3124,37,[34.24394],[2.7560616]
3125,35,[33.300316],[1.6996841]
3126,37,[29.650213],[7.3497868]
3127,39,[46.03897],[7.038971]
3128,39,[40.49245],[1.4924507]
3129,36,[38.3689],[2.3689003]
3130,35,[33.102047],[1.897953]
3131,43,[48.612568],[5.612568]
3132,39,[29.000702],[9.999298]
3133,35,[37.695778],[2.695778]
3134,39,[49.63213],[10.63213]
3135,39,[42.7228],[3.7228012]
3136,35,[54.2564],[19.256401]
3137,36,[33.361988],[2.638012]
3138,36,[34.59773],[1.4022713]
3139,43,[38.81106],[4.188938]
3140,38,[35.00914],[2.99086]
3141,39,[25.995823],[13.004177]
3142,39,[37.79461],[1.2053909]
3143,35,[28.706308],[6.2936916]
3144,42,[34.902332],[7.0976677]
3145,37,[7.5111637],[29.488836]
3146,36,[31.87858],[4.12142]
3147,35,[13.14107],[21.858929]
3148,38,[53.804657],[15.804657]
3149,43,[43.078873],[0.07887268]
3150,39,[33.28291],[5.7170906]
3151,39,[41.26441],[2.264408]
3152,35,[28.792643],[6.2073574]
3153,39,[40.965294],[1.9652939]
3154,40,[41.38816],[1.3881607]
3155,43,[29.244545],[13.755455]
3156,38,[30.819925],[7.1800747]
3157,35,[22.265911],[12.734089]
3158,40,[41.727448],[1.7274475]
3159,36,[31.523478],[4.4765224]
3160,38,[37.161293],[0.838707]
3161,36,[33.641815],[2.3581848]
3162,40,[27.55902],[12.440981]
3163,43,[34.65757],[8.34243]
3164,43,[34.328964],[8.671036]
3165,39,[30.550556],[8.449444]
3166,43,[29.793247],[13.206753]
3167,42,[39.65572],[2.3442802]
3168,41,[33.49298],[7.507019]
3169,38,[41.853104],[3.8531036]
3170,36,[36.35306],[0.35306168]
3171,36,[30.57554],[5.4244595]
3172,36,[32.241756],[3.7582436]
3173,36,[33.627094],[2.3729057]
3174,45,[37.35416],[7.6458397]
3175,40,[36.258175],[3.741825]
3176,46,[46.217415],[0.21741486]
3177,39,[49.23366],[10.233662]
3178,44,[43.40651],[0.5934906]
3179,38,[44.28389],[6.28389]
3180,40,[50.415466],[10.415466]
3181,38,[45.19506],[7.1950607]
3182,38,[27.345915],[10.654085]
3183,38,[29.74381],[8.256189]
3184,42,[39.759007],[2.2409935]
3185,38,[29.487045],[8.512955]
3186,38,[34.48304],[3.5169601]
3187,42,[34.588146],[7.411854]
3188,45,[42.338676],[2.6613235]
3189,45,[43.22047],[1.7795296]
3190,47,[29.580118],[17.419882]
3191,47,[39.011383],[7.988617]
3192,47,[32.713833],[14.286167]
3193,43,[32.263245],[10.736755]
3194,46,[39.31914],[6.6808586]
3195,39,[30.113392],[8.886608]
3196,39,[41.369614],[2.3696136]
3197,43,[42.841705],[0.15829468]
3198,43,[44.625175],[1.6251755]
3199,45,[38.279198],[6.7208023]
3200,43,[38.722267],[4.277733]
3201,46,[42.952263],[3.0477371]
3202,41,[40.67851],[0.32149124]
3203,46,[45.62997],[0.37002945]
3204,39,[42.11435],[3.1143494]
3205,46,[37.662674],[8.337326]
3206,46,[45.035206],[0.96479416]
3207,48,[46.11647],[1.8835297]
3208,40,[33.33533],[6.664669]
3209,46,[35.76751],[10.232491]
3210,42,[47.281075],[5.2810745]
3211,48,[38.4458],[9.554199]
3212,46,[41.586967],[4.4130325]
3213,46,[47.311417],[1.3114166]
3214,46,[43.69811],[2.3018913]
3215,48,[50.448093],[2.4480934]
3216,42,[37.461926],[4.5380745]
3217,44,[31.891346],[12.108654]
3218,41,[48.783337],[7.7833366]
3219,42,[45.39349],[3.3934898]
3220,40,[37.863777],[2.1362228]
3221,46,[40.90465],[5.0953484]
3222,40,[43.68832],[3.6883202]
3223,46,[35.51815],[10.48185]
3224,48,[47.61725],[0.38275146]
3225,40,[34.76193],[5.2380714]
3226,40,[40.970215],[0.97021484]
3227,40,[37.378757],[2.6212425]
3228,40,[43.797726],[3.7977257]
3229,44,[36.321613],[7.6783867]
3230,46,[43.619755],[2.3802452]
3231,48,[45.130043],[2.869957]
3232,40,[46.824936],[6.824936]
3233,41,[37.342163],[3.657837]
3234,42,[30.318714],[11.681286]
3235,41,[35.98507],[5.0149307]
3236,45,[45.023388],[0.02338791]
3237,44,[43.708557],[0.29144287]
3238,45,[44.51278],[0.48722076]
3239,49,[41.871387],[7.1286125]
3240,46,[40.901287],[5.098713]
3241,48,[28.119968],[19.880032]
3242,50,[43.00032],[6.9996796]
3243,42,[47.932472],[5.932472]
3244,46,[45.087334],[0.9126663]
3245,48,[39.080547],[8.919453]
3246,46,[43.05105],[2.9489517]
3247,48,[47.263824],[0.73617554]
3248,46,[41.559395],[4.440605]
3249,46,[44.511295],[1.4887047]
3250,46,[40.80474],[5.195259]
3251,42,[34.856026],[7.1439743]
3252,49,[47.185722],[1.8142776]
3253,45,[36.854782],[8.145218]
3254,46,[34.952953],[11.047047]
3255,50,[49.72536],[0.27463913]
3256,43,[48.97169],[5.971691]
3257,47,[55.43821],[8.43821]
3258,48,[57.222515],[9.222515]
3259,43,[38.811428],[4.188572]
3260,43,[49.287903],[6.287903]
3261,43,[47.03379],[4.0337906]
3262,43,[39.92431],[3.0756912]
3263,46,[46.961147],[0.9611473]
3264,45,[43.674156],[1.3258438]
3265,47,[44.396645],[2.6033554]
3266,44,[47.88226],[3.8822594]
3267,43,[44.125206],[1.125206]
3268,46,[39.30006],[6.6999397]
3269,46,[50.93561],[4.9356117]
3270,46,[40.059284],[5.940716]
3271,45,[43.86266],[1.1373405]
3272,46,[53.11598],[7.1159782]
3273,46,[42.92779],[3.0722084]
3274,43,[33.518105],[9.481895]
3275,46,[41.562973],[4.437027]
3276,43,[46.182625],[3.1826248]
3277,50,[41.84602],[8.15398]
3278,51,[48.676327],[2.3236732]
3279,49,[34.77687],[14.223129]
3280,51,[41.23931],[9.760689]
3281,43,[39.78508],[3.21492]
3282,43,[47.704582],[4.704582]
3283,51,[52.890083],[1.8900833]
3284,44,[45.606583],[1.6065826]
3285,44,[42.13492],[1.8650818]
3286,50,[46.28093],[3.7190704]
3287,44,[45.542454],[1.5424538]
3288,50,[35.18651],[14.813492]
3289,46,[49.4214],[3.4213982]
3290,44,[53.163567],[9.163567]
3291,52,[41.29288],[10.707119]
3292,49,[40.91447],[8.085529]
3293,44,[33.681015],[10.318985]
3294,44,[46.17731],[2.177311]
3295,1,[5.165912],[4.165912]
3296,4,[4.9210753],[0.92107534]
3297,2,[3.7778556],[1.7778556]
3298,2,[3.1787443],[1.1787443]
3299,2,[3.2376907],[1.2376907]
3300,1,[3.1274066],[2.1274066]
3301,1,[8.818456],[7.8184557]
3302,4,[4.5853777],[0.5853777]
3303,3,[3.0840495],[0.08404946]
3304,1,[5.1512184],[4.1512184]
3305,2,[3.2698717],[1.2698717]
3306,6,[5.2551117],[0.7448883]
3307,2,[3.2296546],[1.2296546]
3308,3,[3.838508],[0.8385079]
3309,3,[3.237377],[0.23737693]
3310,2,[3.8134038],[1.8134038]
3311,4,[3.4365463],[0.5634537]
3312,6,[4.141573],[1.858427]
3313,6,[3.9602623],[2.0397377]
3314,3,[15.600225],[12.600225]
3315,2,[3.746384],[1.7463839]
3316,1,[3.1750605],[2.1750605]
3317,1,[13.189907],[12.189907]
3318,3,[6.7268615],[3.7268615]
3319,2,[3.4477396],[1.4477396]
3320,3,[12.784367],[9.784367]
3321,1,[5.6832485],[4.6832485]
3322,3,[3.300496],[0.3004961]
3323,3,[4.5810146],[1.5810146]
3324,3,[19.5988],[16.5988]
3325,3,[16.339115],[13.339115]
3326,2,[3.2978199],[1.2978199]
3327,1,[12.753954],[11.753954]
3328,2,[7.7852435],[5.7852435]
3329,2,[3.2034225],[1.2034225]
3330,2,[3.1056795],[1.1056795]
3331,3,[3.2383578],[0.23835778]
3332,1,[3.3454025],[2.3454025]
3333,1,[3.5616136],[2.5616136]
3334,1,[3.110001],[2.110001]
3335,2,[5.9526505],[3.9526505]
3336,4,[3.2637131],[0.7362869]
3337,2,[5.954538],[3.9545379]
3338,2,[3.1537335],[1.1537335]
3339,3,[3.4602935],[0.46029353]
3340,4,[4.861031],[0.86103106]
3341,2,[3.7404695],[1.7404695]
3342,2,[4.0296807],[2.0296807]
3343,1,[3.1100047],[2.1100047]
3344,3,[3.5137556],[0.51375556]
3345,4,[3.366133],[0.633867]
3346,2,[3.3653135],[1.3653135]
3347,3,[10.365987],[7.365987]
3348,3,[4.2769065],[1.2769065]
3349,1,[4.8503036],[3.8503036]
3350,2,[12.900048],[10.900048]
3351,3,[3.2597177],[0.2597177]
3352,2,[3.283711],[1.283711]
3353,1,[3.174199],[2.174199]
3354,1,[3.299087],[2.299087]
3355,2,[3.2131863],[1.2131863]
3356,2,[4.066978],[2.066978]
3357,1,[3.163297],[2.163297]
3358,2,[7.4292636],[5.4292636]
3359,2,[9.690473],[7.6904726]
3360,3,[5.365376],[2.365376]
3361,2,[5.9877224],[3.9877224]
3362,4,[3.0949566],[0.90504336]
3363,3,[3.4979634],[0.49796343]
3364,1,[3.17538],[2.17538]
3365,3,[3.167355],[0.16735506]
3366,3,[24.85705],[21.85705]
3367,1,[3.1081326],[2.1081326]
3368,6,[6.082753],[0.08275318]
3369,1,[3.219281],[2.219281]
3370,3,[3.1455448],[0.14554477]
3371,2,[3.3262963],[1.3262963]
3372,3,[3.2151778],[0.21517777]
3373,3,[3.3048825],[0.30488253]
3374,3,[3.653561],[0.6535611]
3375,1,[5.6514893],[4.6514893]
3376,1,[3.743905],[2.743905]
3377,4,[4.320836],[0.32083607]
3378,3,[3.3388493],[0.3388493]
3379,2,[3.8245296],[1.8245296]
3380,2,[3.0920627],[1.0920627]
3381,3,[3.1736686],[0.17366862]
3382,2,[3.5121806],[1.5121806]
3383,1,[3.2120621],[2.2120621]
3384,2,[8.294305],[6.294305]
3385,2,[3.1162739],[1.1162739]
3386,1,[3.1886594],[2.1886594]
3387,3,[13.720717],[10.720717]
3388,1,[3.2890718],[2.2890718]
3389,4,[9.820518],[5.8205175]
3390,3,[3.1569216],[0.15692163]
3391,1,[3.111462],[2.111462]
3392,1,[3.3128576],[2.3128576]
3393,2,[5.4472704],[3.4472704]
3394,1,[5.9524155],[4.9524155]
3395,2,[3.133265],[1.133265]
3396,3,[10.999348],[7.9993477]
3397,2,[4.795436],[2.795436]
3398,2,[3.6314106],[1.6314106]
3399,1,[3.2314548],[2.2314548]
3400,1,[3.1818],[2.1818]
3401,2,[25.730818],[23.730818]
3402,2,[8.5212145],[6.5212145]
3403,1,[3.1797824],[2.1797824]
3404,3,[5.746593],[2.746593]
3405,2,[3.3599992],[1.3599992]
3406,2,[3.1591928],[1.1591928]
3407,1,[12.46088],[11.46088]
3408,3,[3.1415908],[0.14159083]
3409,51,[54.71573],[3.7157288]
3410,49,[40.88912],[8.110882]
3411,51,[42.953617],[8.046383]
3412,47,[44.736336],[2.2636642]
3413,51,[45.61318],[5.3868217]
3414,51,[48.019253],[2.9807472]
3415,48,[37.46118],[10.538818]
3416,50,[45.584305],[4.415695]
3417,51,[44.0375],[6.9625015]
3418,49,[26.878082],[22.121918]
3419,49,[43.886246],[5.1137543]
3420,53,[48.030678],[4.969322]
3421,52,[43.041115],[8.958885]
3422,51,[58.847923],[7.8479233]
3423,48,[45.601017],[2.398983]
3424,52,[40.747215],[11.252785]
3425,46,[47.552048],[1.5520477]
3426,49,[43.029915],[5.970085]
3427,53,[54.004017],[1.0040169]
3428,51,[45.176605],[5.823395]
3429,51,[50.54644],[0.45355988]
3430,51,[56.50897],[5.5089684]
3431,52,[30.46201],[21.53799]
3432,53,[46.991257],[6.0087433]
3433,46,[35.771255],[10.2287445]
3434,53,[47.23207],[5.767929]
3435,53,[45.4329],[7.5671005]
3436,53,[40.238686],[12.761314]
3437,49,[45.107613],[3.8923874]
3438,54,[49.41155],[4.5884514]
3439,53,[43.27827],[9.721729]
3440,49,[54.860344],[5.860344]
3441,47,[52.65856],[5.6585617]
3442,53,[40.38081],[12.61919]
3443,54,[39.325615],[14.674385]
3444,52,[52.89221],[0.8922081]
3445,50,[51.73739],[1.7373886]
3446,52,[47.024475],[4.975525]
3447,52,[60.567097],[8.567097]
3448,54,[37.919315],[16.080685]
3449,52,[40.161118],[11.838882]
3450,53,[50.050537],[2.949463]
3451,51,[48.529045],[2.470955]
3452,54,[40.75416],[13.245838]
3453,54,[36.798603],[17.201397]
3454,54,[47.305115],[6.6948853]
3455,53,[31.197958],[21.802042]
3456,55,[37.919315],[17.080685]
3457,53,[35.784924],[17.215076]
3458,55,[59.65763],[4.657631]
3459,54,[50.240135],[3.7598648]
3460,54,[39.771378],[14.228622]
3461,53,[44.285175],[8.714825]
3462,51,[38.62308],[12.376919]
3463,53,[32.626476],[20.373524]
3464,48,[47.130867],[0.869133]
3465,51,[54.60335],[3.6033516]
3466,47,[50.96783],[3.9678307]
3467,50,[44.96953],[5.030472]
3468,51,[58.94359],[7.9435883]
3469,48,[43.46059],[4.5394096]
3470,49,[45.54385],[3.45615]
3471,51,[54.252888],[3.2528877]
3472,49,[54.76343],[5.7634315]
3473,52,[58.996124],[6.9961243]
3474,51,[54.519203],[3.5192032]
3475,51,[58.646557],[7.646557]
3476,51,[58.658146],[7.658146]
3477,52,[48.907986],[3.0920143]
3478,51,[41.418125],[9.581875]
3479,51,[51.744747],[0.74474716]
3480,51,[50.284065],[0.71593475]
3481,50,[51.06733],[1.0673294]
3482,54,[54.015877],[0.01587677]
3483,56,[53.95794],[2.0420609]
3484,50,[47.84752],[2.152481]
3485,57,[44.90027],[12.099731]
3486,55,[46.831913],[8.168087]
3487,55,[54.630302],[0.36969757]
3488,58,[51.7627],[6.237301]
3489,57,[56.942413],[0.05758667]
3490,59,[55.325523],[3.6744766]
3491,57,[65.97548],[8.975479]
3492,57,[53.257973],[3.7420273]
3493,57,[53.257973],[3.7420273]
3494,53,[53.009346],[0.00934601]
3495,60,[49.918198],[10.081802]
3496,56,[45.535797],[10.464203]
3497,59,[47.194424],[11.805576]
3498,61,[58.60987],[2.390129]
3499,59,[65.17943],[6.179428]
3500,60,[57.499596],[2.5004044]
3501,57,[53.752457],[3.2475433]
3502,6,[8.371481],[2.371481]
3503,4,[3.3655975],[0.6344025]
3504,6,[9.302563],[3.3025627]
3505,2,[3.3106658],[1.3106658]
3506,2,[3.223525],[1.223525]
3507,5,[5.528053],[0.5280528]
3508,2,[3.8830845],[1.8830845]
3509,6,[3.3919003],[2.6080997]
3510,5,[3.3889167],[1.6110833]
3511,5,[4.2186494],[0.7813506]
3512,2,[9.353794],[7.353794]
3513,1,[3.101636],[2.101636]
3514,4,[5.016267],[1.0162668]
3515,5,[3.2158706],[1.7841294]
3516,2,[4.41076],[2.41076]
3517,6,[15.385668],[9.385668]
3518,4,[5.490605],[1.4906049]
3519,6,[4.8994384],[1.1005616]
3520,6,[13.483513],[7.483513]
3521,4,[4.1523433],[0.15234327]
3522,1,[3.106151],[2.106151]
3523,4,[5.296299],[1.296299]
3524,3,[4.1001935],[1.1001935]
3525,6,[14.306616],[8.306616]
3526,3,[5.3505063],[2.3505063]
3527,5,[3.3758113],[1.6241887]
3528,4,[11.838388],[7.8383884]
3529,2,[3.3012152],[1.3012152]
3530,5,[3.1221],[1.8778999]
3531,2,[3.2007365],[1.2007365]
3532,4,[3.268211],[0.7317891]
3533,6,[7.1363835],[1.1363835]
3534,2,[3.2232685],[1.2232685]
3535,2,[3.2579262],[1.2579262]
3536,4,[3.155025],[0.844975]
3537,6,[5.7502656],[0.2497344]
3538,2,[5.2459874],[3.2459874]
3539,5,[5.82432],[0.82431984]
3540,2,[3.1795793],[1.1795793]
3541,2,[3.3714964],[1.3714964]
3542,2,[3.2424052],[1.2424052]
3543,4,[3.508758],[0.49124193]
3544,4,[4.566916],[0.566916]
3545,2,[3.313995],[1.3139949]
3546,5,[3.1718736],[1.8281264]
3547,2,[3.2953649],[1.2953649]
3548,2,[3.1876254],[1.1876254]
3549,2,[10.443254],[8.443254]
3550,4,[3.654696],[0.345304]
3551,2,[4.5075345],[2.5075345]
3552,2,[3.3490171],[1.3490171]
3553,2,[3.1356695],[1.1356695]
3554,2,[3.19124],[1.1912401]
3555,5,[3.1926823],[1.8073177]
3556,3,[3.3727117],[0.37271166]
3557,3,[3.6474764],[0.64747643]
3558,2,[3.4320068],[1.4320068]
3559,2,[3.2453504],[1.2453504]
3560,6,[7.6129117],[1.6129117]
3561,4,[3.199338],[0.80066204]
3562,2,[7.849778],[5.849778]
3563,2,[3.3216977],[1.3216977]
3564,5,[3.990046],[1.009954]
3565,3,[3.3736506],[0.37365055]
3566,3,[3.1942878],[0.19428778]
3567,5,[19.791487],[14.791487]
3568,4,[3.263346],[0.73665404]
3569,4,[26.42401],[22.42401]
3570,1,[3.2096808],[2.2096808]
3571,2,[3.3076642],[1.3076642]
3572,3,[13.376115],[10.376115]
3573,1,[3.181028],[2.181028]
3574,3,[3.965661],[0.96566105]
3575,4,[14.381267],[10.381267]
3576,4,[3.211381],[0.78861904]
3577,9,[4.8666363],[4.1333637]
3578,3,[3.3057125],[0.30571246]
3579,3,[6.2055807],[3.2055807]
3580,5,[3.7927752],[1.2072248]
3581,7,[5.7085867],[1.2914133]
3582,2,[5.1274366],[3.1274366]
3583,2,[3.1469035],[1.1469035]
3584,2,[3.2801683],[1.2801683]
3585,1,[5.515967],[4.515967]
3586,1,[3.2504435],[2.2504435]
3587,4,[3.4853141],[0.51468587]
3588,9,[3.3006678],[5.699332]
3589,2,[3.147523],[1.1475229]
3590,8,[3.214501],[4.785499]
3591,4,[3.484306],[0.5156939]
3592,3,[6.3309493],[3.3309493]
3593,1,[3.13461],[2.13461]
3594,3,[3.2228227],[0.22282267]
3595,2,[3.315125],[1.315125]
3596,4,[4.0107503],[0.01075029]
3597,3,[3.3197198],[0.3197198]
3598,2,[3.3671634],[1.3671634]
3599,2,[3.2143497],[1.2143497]
3600,2,[3.3525126],[1.3525126]
3601,4,[3.2427847],[0.75721526]
3602,1,[3.2013726],[2.2013726]
3603,3,[4.0935297],[1.0935297]
3604,3,[5.1503067],[2.1503067]
3605,2,[3.177481],[1.1774809]
3606,4,[3.220396],[0.77960396]
3607,4,[17.925436],[13.925436]
3608,6,[3.174913],[2.825087]
3609,4,[5.004122],[1.0041218]
3610,6,[5.777681],[0.22231913]
3611,2,[3.639642],[1.639642]
3612,1,[3.1141977],[2.1141977]
3613,1,[3.2356856],[2.2356856]
3614,56,[55.24057],[0.75942993]
3615,63,[43.936684],[19.063316]
3616,59,[50.693516],[8.306484]
3617,58,[49.675804],[8.324196]
3618,59,[59.298416],[0.29841614]
3619,61,[57.43284],[3.5671616]
3620,56,[43.295483],[12.704517]
3621,58,[48.252895],[9.747105]
3622,56,[61.19927],[5.1992683]
3623,62,[57.985035],[4.014965]
3624,58,[60.728554],[2.7285538]
3625,60,[62.236168],[2.236168]
3626,64,[63.35844],[0.6415596]
3627,65,[63.756416],[1.2435837]
3628,64,[62.68845],[1.3115501]
3629,64,[62.608093],[1.3919067]
3630,60,[63.729187],[3.729187]
3631,66,[70.34482],[4.344818]
3632,63,[62.70483],[0.29516983]
3633,66,[56.45883],[9.541168]
3634,59,[58.202015],[0.7979851]
3635,64,[47.685184],[16.314816]
3636,64,[48.729378],[15.270622]
3637,65,[60.078876],[4.9211235]
3638,64,[60.218536],[3.7814636]
3639,62,[62.894257],[0.8942566]
3640,67,[59.223183],[7.7768173]
3641,66,[61.546165],[4.4538345]
3642,60,[56.545383],[3.4546165]
3643,66,[56.55691],[9.443089]
3644,67,[62.83352],[4.166481]
3645,60,[54.694157],[5.3058434]
3646,64,[62.258118],[1.7418823]
3647,61,[54.796555],[6.2034454]
3648,66,[55.737347],[10.262653]
3649,64,[67.23387],[3.2338715]
3650,68,[64.732216],[3.267784]
3651,67,[63.812607],[3.1873932]
3652,64,[61.879333],[2.1206665]
3653,68,[63.866203],[4.1337967]
3654,64,[62.29518],[1.7048187]
3655,66,[57.80842],[8.191582]
3656,68,[69.3943],[1.3943024]
3657,68,[66.47778],[1.5222168]
3658,62,[61.60626],[0.3937416]
3659,64,[54.75823],[9.241772]
3660,67,[55.968536],[11.031464]
3661,69,[60.350117],[8.649883]
3662,67,[60.71631],[6.2836914]
3663,67,[60.64206],[6.3579407]
3664,69,[54.14481],[14.85519]
3665,69,[62.182644],[6.817356]
3666,66,[60.2113],[5.7887]
3667,68,[57.20744],[10.792561]
3668,69,[60.809387],[8.190613]
3669,67,[56.88812],[10.111881]
3670,67,[60.563496],[6.4365044]
3671,67,[66.95734],[0.04266357]
3672,69,[55.118],[13.882]
3673,67,[66.73865],[0.26135254]
3674,69,[61.656715],[7.3432846]
3675,68,[71.18415],[3.1841507]
3676,69,[65.400475],[3.5995255]
3677,68,[62.493164],[5.506836]
3678,4,[3.996112],[0.00388789]
3679,2,[5.3376017],[3.3376017]
3680,3,[3.8340504],[0.8340504]
3681,2,[4.997611],[2.997611]
3682,3,[5.046732],[2.046732]
3683,2,[3.5768015],[1.5768015]
3684,4,[3.3193293],[0.68067074]
3685,2,[3.1537335],[1.1537335]
3686,2,[3.2619495],[1.2619495]
3687,2,[4.7725916],[2.7725916]
3688,2,[3.2396002],[1.2396002]
3689,3,[3.4704642],[0.47046423]
3690,2,[7.286374],[5.286374]
3691,7,[8.706461],[1.706461]
3692,2,[4.0386586],[2.0386586]
3693,3,[3.3409398],[0.34093976]
3694,3,[6.352886],[3.3528862]
3695,2,[3.252015],[1.2520151]
3696,2,[3.1575732],[1.1575732]
3697,2,[3.457048],[1.4570479]
3698,2,[3.8463666],[1.8463666]
3699,7,[3.550983],[3.449017]
3700,7,[3.4548645],[3.5451355]
3701,7,[4.592691],[2.407309]
3702,2,[3.2604823],[1.2604823]
3703,2,[3.204563],[1.2045629]
3704,7,[3.5242274],[3.4757726]
3705,5,[8.963594],[3.9635944]
3706,2,[3.146324],[1.1463239]
3707,7,[3.549541],[3.450459]
3708,5,[3.913378],[1.086622]
3709,5,[3.7402475],[1.2597525]
3710,3,[3.217606],[0.21760607]
3711,5,[3.113178],[1.886822]
3712,5,[3.2288678],[1.7711322]
3713,7,[3.2125347],[3.7874653]
3714,4,[3.1282933],[0.8717067]
3715,7,[11.817476],[4.8174763]
3716,3,[3.152242],[0.15224195]
3717,7,[5.9493394],[1.0506606]
3718,7,[4.4184866],[2.5815134]
3719,3,[3.1335013],[0.13350129]
3720,7,[3.3848362],[3.6151638]
3721,5,[3.2906299],[1.7093701]
3722,5,[5.340951],[0.34095097]
3723,2,[3.4319983],[1.4319983]
3724,5,[3.146655],[1.8533449]
3725,5,[10.67203],[5.6720304]
3726,5,[11.066998],[6.0669975]
3727,7,[3.294373],[3.705627]
3728,3,[3.5564096],[0.5564096]
3729,7,[3.2694943],[3.7305057]
3730,5,[3.1055994],[1.8944006]
3731,5,[9.709493],[4.7094927]
3732,5,[3.1911242],[1.8088758]
3733,2,[3.1969898],[1.1969898]
3734,5,[15.922306],[10.922306]
3735,5,[14.032977],[9.032977]
3736,3,[3.4737418],[0.47374177]
3737,5,[4.6233897],[0.37661028]
3738,3,[3.1960301],[0.19603014]
3739,2,[3.193035],[1.1930349]
3740,5,[15.047049],[10.047049]
3741,3,[3.9687207],[0.9687207]
3742,3,[12.7883005],[9.7883005]
3743,5,[3.2529876],[1.7470124]
3744,5,[12.985272],[7.9852724]
3745,7,[4.189553],[2.8104472]
3746,4,[17.842268],[13.842268]
3747,5,[3.6345494],[1.3654506]
3748,4,[3.268103],[0.7318971]
3749,4,[3.2138507],[0.78614926]
3750,4,[23.467705],[19.467705]
